Attrition,Age,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender
0,26,921,Research & Development,1,1,1,Female,66,2,1,Research Scientist,3,2007,25265,1,0,13,3,80,2,5,5,3,5,3,1,3,Female
0,46,430,Research & Development,1,4,4,Male,40,3,5,Research Director,4,19627,21445,9,0,17,3,80,2,23,0,3,2,2,2,2,Male
0,54,1082,Sales,2,4,3,Female,41,2,3,Sales Executive,3,10686,8392,6,0,11,3,80,1,13,4,3,9,4,7,0,Female
0,56,1240,Research & Development,9,3,1,Female,63,3,1,Research Scientist,3,2942,12154,2,0,19,3,80,1,18,4,3,5,4,0,3,Female
0,36,796,Research & Development,12,5,4,Female,51,2,3,Manufacturing Director,4,8858,15669,0,0,11,3,80,0,15,2,2,14,8,7,8,Female
0,55,444,Research & Development,2,1,3,Male,40,2,4,Manager,1,16756,17323,7,0,15,3,80,0,31,3,4,9,7,6,2,Male
0,43,415,Sales,25,3,3,Male,79,2,3,Sales Executive,4,10798,5268,5,0,13,3,80,1,18,5,3,1,0,0,0,Male
1,20,769,Sales,9,3,4,Female,54,3,1,Sales Representative,4,2323,17205,1,1,14,3,80,0,2,3,3,2,2,0,2,Female
1,21,1334,Research & Development,10,3,3,Female,36,2,1,Laboratory Technician,1,1416,17258,1,0,13,3,80,0,1,6,2,1,0,1,0,Female
0,46,1003,Research & Development,8,4,4,Female,74,2,2,Research Scientist,1,4615,21029,8,1,23,4,80,3,19,2,3,16,13,1,7,Female
1,51,1323,Research & Development,4,4,1,Male,34,3,1,Research Scientist,3,2461,10332,9,1,12,3,80,3,18,2,4,10,0,2,7,Male
1,28,1366,Research & Development,24,2,2,Male,72,2,3,Healthcare Representative,1,8722,12355,1,0,12,3,80,0,10,2,2,10,7,1,9,Male
0,26,192,Research & Development,1,2,1,Male,59,2,1,Laboratory Technician,1,3955,11141,1,0,16,3,80,2,6,2,3,5,3,1,3,Male
0,30,1176,Research & Development,20,3,3,Male,85,3,2,Manufacturing Director,1,9957,9096,0,0,15,3,80,1,7,1,2,6,2,0,2,Male
0,41,509,Research & Development,7,2,2,Female,43,4,1,Research Scientist,3,3376,18863,1,0,13,3,80,0,10,3,3,10,6,0,8,Female
0,38,330,Research & Development,17,1,3,Female,65,2,3,Healthcare Representative,3,8823,24608,0,0,18,3,80,1,20,4,2,19,9,1,9,Female
0,40,1492,Research & Development,20,4,1,Male,61,3,3,Healthcare Representative,4,10322,26542,4,0,20,4,80,1,14,6,3,11,10,11,1,Male
0,27,1277,Research & Development,8,5,1,Male,87,1,1,Laboratory Technician,3,4621,5869,1,0,19,3,80,3,3,4,3,3,2,1,2,Male
0,55,1091,Research & Development,2,1,4,Male,65,3,3,Manufacturing Director,2,10976,15813,3,0,18,3,80,1,23,4,3,3,2,1,2,Male
0,28,857,Research & Development,10,3,3,Female,59,3,2,Research Scientist,3,3660,7909,3,0,13,3,80,0,10,4,4,8,7,1,7,Female
1,44,1376,Human Resources,1,2,2,Male,91,2,3,Human Resources,1,10482,2326,9,0,14,3,80,1,24,1,3,20,6,3,6,Male
0,33,654,Research & Development,5,3,4,Male,34,2,3,Healthcare Representative,4,7119,21214,4,0,15,3,80,1,9,2,3,3,2,1,2,Male
1,35,1204,Sales,4,3,4,Male,86,3,3,Sales Executive,1,9582,10333,0,1,22,4,80,0,9,2,3,8,7,4,7,Male
1,33,827,Research & Development,29,4,1,Female,54,2,2,Research Scientist,3,4508,3129,1,0,22,4,80,0,14,4,3,13,7,3,8,Female
0,28,895,Research & Development,15,2,1,Male,50,3,1,Laboratory Technician,3,2207,22482,1,0,16,3,80,1,4,5,2,4,2,2,2,Male
0,34,618,Research & Development,3,1,1,Male,45,3,2,Healthcare Representative,4,7756,22266,0,0,17,3,80,0,7,1,2,6,2,0,4,Male
0,37,309,Sales,10,4,4,Female,88,2,2,Sales Executive,4,6694,24223,2,1,14,3,80,3,8,5,3,1,0,0,0,Female
1,25,1219,Research & Development,4,1,4,Male,32,3,1,Laboratory Technician,4,3691,4605,1,1,15,3,80,1,7,3,4,7,7,5,6,Male
1,26,1330,Research & Development,21,3,1,Male,37,3,1,Laboratory Technician,3,2377,19373,1,0,20,4,80,1,1,0,2,1,1,0,0,Male
1,33,1017,Research & Development,25,3,1,Male,55,2,1,Research Scientist,2,2313,2993,4,1,20,4,80,0,5,0,3,2,2,2,2,Male
0,42,469,Research & Development,2,2,4,Male,35,3,4,Manager,1,17665,14399,0,0,17,3,80,1,23,3,3,22,6,13,7,Male
1,28,1009,Research & Development,1,3,1,Male,45,2,1,Laboratory Technician,2,2596,7160,1,0,15,3,80,2,1,2,3,1,0,0,0,Male
1,50,959,Sales,1,4,4,Male,81,3,2,Sales Executive,3,4728,17251,3,1,14,3,80,0,5,4,3,0,0,0,0,Male
0,33,970,Sales,7,3,4,Female,30,3,2,Sales Executive,2,4302,13401,0,0,17,3,80,1,4,3,3,3,2,0,2,Female
0,34,697,Research & Development,3,4,3,Male,40,2,1,Research Scientist,4,2979,22478,3,0,17,3,80,3,6,2,3,0,0,0,0,Male
0,48,1262,Research & Development,1,4,1,Male,35,4,4,Manager,4,16885,16154,2,0,22,4,80,0,27,3,2,5,4,2,1,Male
0,45,1050,Sales,9,4,2,Female,65,2,2,Sales Executive,3,5593,17970,1,0,13,3,80,1,15,2,3,15,10,4,12,Female
0,52,994,Research & Development,7,4,2,Male,87,3,3,Healthcare Representative,2,10445,15322,7,0,19,3,80,0,18,4,3,8,6,4,0,Male
0,38,770,Sales,10,4,3,Male,73,2,3,Sales Executive,3,8740,5569,0,1,14,3,80,2,9,2,3,8,7,2,7,Male
0,29,1107,Research & Development,28,4,3,Female,93,3,1,Research Scientist,4,2514,26968,4,0,22,4,80,1,11,1,3,7,5,1,7,Female
0,28,950,Research & Development,3,3,4,Female,93,3,3,Manufacturing Director,2,7655,8039,0,0,17,3,80,3,10,3,2,9,7,1,7,Female
0,46,406,Sales,3,1,1,Male,52,3,4,Manager,3,17465,15596,3,0,12,3,80,1,23,3,3,12,9,4,9,Male
0,38,130,Sales,2,2,4,Male,32,3,3,Sales Executive,2,7351,20619,7,0,16,3,80,0,10,2,3,1,0,0,0,Male
0,43,1082,Research & Development,27,3,3,Female,83,3,3,Manufacturing Director,1,10820,11535,8,0,11,3,80,1,18,1,3,8,7,0,1,Female
1,39,203,Research & Development,2,3,1,Male,84,3,4,Healthcare Representative,4,12169,13547,7,0,11,3,80,3,21,4,3,18,7,11,5,Male
0,40,1308,Research & Development,14,3,3,Male,44,2,5,Research Director,3,19626,17544,1,0,14,3,80,0,21,2,4,20,7,4,9,Male
0,21,984,Research & Development,1,1,4,Female,70,2,1,Research Scientist,2,2070,25326,1,1,11,3,80,0,2,6,4,2,2,2,2,Female
0,39,439,Research & Development,9,3,3,Male,70,3,2,Laboratory Technician,2,6782,8770,9,0,15,3,80,0,9,2,2,5,4,0,3,Male
0,36,217,Research & Development,18,4,1,Male,78,3,2,Manufacturing Director,4,7779,23238,2,0,20,4,80,0,18,0,3,11,9,0,9,Male
0,31,793,Sales,20,3,3,Male,67,4,1,Sales Representative,4,2791,21981,0,0,12,3,80,1,3,4,3,2,2,2,2,Male
0,28,1451,Research & Development,2,1,1,Male,67,2,1,Research Scientist,2,3201,19911,0,0,17,3,80,0,6,2,1,5,3,0,4,Male
0,35,1182,Sales,11,2,4,Male,54,3,2,Sales Executive,4,4968,18500,1,0,11,3,80,1,5,3,3,5,2,0,2,Male
0,49,174,Sales,8,4,4,Male,56,2,4,Sales Executive,2,13120,11879,6,0,17,3,80,1,22,3,3,9,8,2,3,Male
0,34,1003,Research & Development,2,2,4,Male,95,3,2,Manufacturing Director,3,4033,15834,2,0,11,3,80,0,5,3,2,3,2,0,2,Male
0,29,490,Research & Development,10,3,4,Female,61,3,1,Research Scientist,2,3291,17940,0,0,14,3,80,2,8,2,2,7,5,1,1,Female
0,42,188,Research & Development,29,3,2,Male,56,1,2,Laboratory Technician,4,4272,9558,4,0,19,3,80,0,16,3,3,1,0,0,0,Male
0,29,718,Research & Development,8,1,2,Male,79,2,2,Manufacturing Director,4,5056,17689,1,1,15,3,80,1,10,2,2,10,7,1,2,Male
0,38,433,Human Resources,1,3,3,Male,37,4,1,Human Resources,3,2844,6004,1,0,13,3,80,1,7,2,4,7,6,5,0,Male
0,28,773,Research & Development,6,3,3,Male,39,2,1,Research Scientist,3,2703,22088,1,1,14,3,80,1,3,2,3,3,1,0,2,Male
1,18,247,Research & Development,8,1,3,Male,80,3,1,Laboratory Technician,3,1904,13556,1,0,12,3,80,0,0,0,3,0,0,0,0,Male
1,33,603,Sales,9,4,1,Female,77,3,2,Sales Executive,1,8224,18385,0,1,17,3,80,0,6,3,3,5,2,0,3,Female
0,41,167,Research & Development,12,4,2,Male,46,3,1,Laboratory Technician,4,4766,9051,3,1,11,3,80,1,6,4,3,1,0,0,0,Male
1,31,874,Research & Development,15,3,3,Male,72,3,1,Laboratory Technician,3,2610,6233,1,0,12,3,80,1,2,5,2,2,2,2,2,Male
0,37,367,Research & Development,25,2,3,Female,52,2,2,Healthcare Representative,4,5731,17171,7,0,13,3,80,2,9,2,3,6,2,1,3,Female
0,27,199,Research & Development,6,3,4,Male,55,2,1,Research Scientist,3,2539,7950,1,0,13,3,80,1,4,0,3,4,2,2,2,Male
0,34,1400,Sales,9,1,2,Female,70,3,2,Sales Executive,3,5714,5829,1,0,20,4,80,0,6,3,2,6,5,1,3,Female
0,35,528,Human Resources,8,4,3,Male,100,3,1,Human Resources,3,4323,7108,1,0,17,3,80,0,6,2,1,5,4,1,4,Male
1,29,408,Sales,23,1,4,Female,45,2,3,Sales Executive,1,7336,11162,1,0,13,3,80,1,11,3,1,11,8,3,10,Female
0,40,593,Research & Development,9,4,2,Female,88,3,3,Research Director,3,13499,13782,9,0,17,3,80,0,20,3,2,18,7,2,13,Female
1,42,481,Sales,12,3,3,Male,44,3,4,Sales Executive,1,13758,2447,0,1,12,3,80,0,22,2,2,21,9,13,14,Male
0,42,647,Sales,4,4,2,Male,45,3,2,Sales Executive,1,5155,2253,7,0,13,3,80,0,9,3,4,6,4,1,5,Male
0,35,982,Research & Development,1,4,4,Male,58,2,1,Laboratory Technician,3,2258,16340,6,0,12,3,80,1,10,2,3,8,0,1,7,Male
0,24,477,Research & Development,24,3,4,Male,49,3,1,Laboratory Technician,2,3597,6409,8,0,22,4,80,0,6,2,3,4,3,1,2,Male
1,28,1485,Research & Development,12,1,3,Female,79,3,1,Laboratory Technician,4,2515,22955,1,1,11,3,80,0,1,4,2,1,1,0,0,Female
0,26,1384,Research & Development,3,4,1,Male,82,4,1,Laboratory Technician,4,4420,13421,1,0,22,4,80,1,8,2,3,8,7,0,7,Male
0,30,852,Sales,10,3,3,Male,72,2,2,Sales Executive,3,6578,2706,1,0,18,3,80,1,10,3,3,10,3,1,4,Male
0,40,902,Research & Development,26,2,3,Female,92,2,2,Research Scientist,4,4422,21203,3,1,13,3,80,1,16,3,1,1,1,0,0,Female
0,35,819,Research & Development,2,3,3,Male,44,2,3,Manufacturing Director,2,10274,19588,2,0,18,3,80,1,15,2,4,7,7,6,4,Male
0,34,669,Research & Development,1,3,4,Male,97,2,2,Healthcare Representative,1,5343,25755,0,0,20,4,80,0,14,3,3,13,9,4,9,Male
0,35,636,Research & Development,4,4,4,Male,47,2,1,Laboratory Technician,4,2376,26537,1,0,13,3,80,1,2,2,4,2,2,2,2,Male
1,43,1372,Sales,9,3,1,Female,85,1,2,Sales Executive,3,5346,9489,8,0,13,3,80,0,7,2,2,4,3,1,3,Female
0,32,862,Sales,2,1,3,Female,76,3,1,Sales Representative,1,2827,14947,1,0,12,3,80,3,1,3,3,1,0,0,0,Female
0,56,718,Research & Development,4,4,4,Female,92,3,5,Manager,1,19943,18575,4,0,13,3,80,1,28,2,3,5,2,4,2,Female
0,29,1401,Research & Development,6,1,2,Female,54,3,1,Laboratory Technician,4,3131,26342,1,0,13,3,80,1,10,5,3,10,8,0,8,Female
0,19,645,Research & Development,9,2,3,Male,54,3,1,Research Scientist,1,2552,7172,1,0,25,4,80,0,1,4,3,1,1,0,0,Male
0,45,1457,Research & Development,7,3,1,Female,83,3,1,Research Scientist,3,4477,20100,4,1,19,3,80,1,7,2,2,3,2,0,2,Female
0,37,977,Research & Development,1,3,4,Female,56,2,2,Manufacturing Director,4,6474,9961,1,0,13,3,80,1,14,2,2,14,8,3,11,Female
0,20,805,Research & Development,3,3,1,Male,87,2,1,Laboratory Technician,3,3033,12828,1,0,12,3,80,0,2,2,2,2,2,1,2,Male
1,44,1097,Research & Development,10,4,3,Male,96,3,1,Research Scientist,3,2936,10826,1,1,11,3,80,0,6,4,3,6,4,0,2,Male
0,53,1223,Research & Development,7,2,4,Female,50,3,5,Manager,3,18606,18640,3,0,18,3,80,1,26,6,3,7,7,4,7,Female
0,29,942,Research & Development,15,1,2,Female,69,1,1,Research Scientist,4,2168,26933,0,1,18,3,80,1,6,2,2,5,4,1,3,Female
1,22,1256,Research & Development,3,4,3,Male,48,2,1,Research Scientist,4,2853,4223,0,1,11,3,80,1,1,5,3,0,0,0,0,Male
0,46,1402,Sales,2,3,3,Female,69,3,4,Manager,1,17048,24097,8,0,23,4,80,0,28,2,3,26,15,15,9,Female
0,44,111,Research & Development,17,3,4,Male,74,1,1,Research Scientist,3,2290,4279,2,0,13,3,80,0,6,3,3,0,0,0,0,Male
0,33,147,Human Resources,2,3,2,Male,99,3,1,Human Resources,3,3600,8429,1,0,13,3,80,1,5,2,3,5,4,1,4,Male
1,41,906,Research & Development,5,2,1,Male,95,2,1,Research Scientist,1,2107,20293,6,0,17,3,80,1,5,2,1,1,0,0,0,Male
0,30,1329,Sales,29,4,3,Male,61,3,2,Sales Executive,1,4115,13192,8,0,19,3,80,3,8,3,3,4,3,0,3,Male
0,40,1184,Sales,2,4,2,Male,62,3,2,Sales Executive,2,4327,25440,5,0,12,3,80,3,5,2,3,0,0,0,0,Male
0,50,1421,Research & Development,2,3,4,Female,30,3,4,Manager,1,17856,9490,2,0,22,4,80,1,32,3,3,2,2,2,2,Female
0,28,1179,Research & Development,19,4,4,Male,78,2,1,Laboratory Technician,1,3196,12449,1,0,12,3,80,3,6,2,3,6,5,3,3,Male
0,46,1450,Research & Development,15,2,4,Male,52,3,5,Research Director,2,19081,10849,5,0,11,3,80,1,25,2,3,4,2,0,3,Male
0,35,1361,Sales,17,4,3,Male,94,3,2,Sales Executive,1,8966,21026,3,1,15,3,80,3,15,2,3,7,7,1,7,Male
1,24,984,Research & Development,17,2,4,Female,97,3,1,Laboratory Technician,2,2210,3372,1,0,13,3,80,1,1,3,1,1,0,0,0,Female
0,33,1146,Sales,25,3,2,Female,82,3,2,Sales Executive,3,4539,4905,1,0,12,3,80,1,10,3,2,10,7,0,1,Female
0,36,917,Research & Development,6,4,3,Male,60,1,1,Laboratory Technician,3,2741,6865,1,0,14,3,80,1,7,4,3,7,7,1,7,Male
0,30,853,Research & Development,7,4,3,Male,49,3,2,Laboratory Technician,3,3491,11309,1,0,13,3,80,3,10,4,2,10,7,8,9,Male
0,44,200,Research & Development,29,4,4,Male,32,3,2,Research Scientist,4,4541,7744,1,0,25,4,80,0,20,3,3,20,11,13,17,Male
0,20,654,Sales,21,3,3,Male,43,4,1,Sales Representative,4,2678,5050,1,0,17,3,80,0,2,2,3,2,1,2,2,Male
0,46,150,Research & Development,2,4,4,Male,60,3,2,Manufacturing Director,4,7379,17433,2,0,11,3,80,1,12,3,2,6,3,1,4,Male
0,42,179,Human Resources,2,5,4,Male,79,4,2,Human Resources,1,6272,12858,7,0,16,3,80,1,10,3,4,4,3,0,3,Male
0,60,696,Sales,7,4,2,Male,52,4,2,Sales Executive,4,5220,10893,0,1,18,3,80,1,12,3,3,11,7,1,9,Male
0,32,116,Research & Development,13,3,3,Female,77,2,1,Laboratory Technician,2,2743,7331,1,0,20,4,80,1,2,2,3,2,2,2,2,Female
0,32,1316,Research & Development,2,2,4,Female,38,3,2,Research Scientist,3,4998,2338,4,1,14,3,80,0,10,2,3,8,7,0,7,Female
0,36,363,Research & Development,1,3,3,Female,77,1,3,Manufacturing Director,1,10252,4235,2,1,21,4,80,1,17,2,3,7,7,7,7,Female
0,33,117,Research & Development,9,3,1,Male,60,3,1,Research Scientist,4,2781,6311,0,0,13,3,80,1,15,5,3,14,10,4,10,Male
0,40,107,Sales,10,3,2,Female,84,2,2,Sales Executive,2,6852,11591,7,0,12,3,80,1,7,2,4,5,1,1,3,Female
0,25,1356,Sales,10,4,3,Male,57,3,2,Sales Executive,4,4950,20623,0,0,14,3,80,0,5,4,3,4,3,1,1,Male
0,30,1465,Research & Development,1,3,4,Male,63,3,1,Research Scientist,2,3579,9369,0,1,21,4,80,1,12,2,3,11,9,5,7,Male
0,42,458,Research & Development,26,5,1,Female,60,3,3,Research Director,1,13191,23281,3,1,17,3,80,0,20,6,3,1,0,0,0,Female
0,35,1212,Sales,8,2,3,Female,78,2,3,Sales Executive,4,10377,13755,4,1,11,3,80,1,16,6,2,13,2,4,12,Female
0,27,1103,Research & Development,14,3,1,Male,42,3,1,Research Scientist,1,2235,14377,1,1,14,3,80,2,9,3,2,9,7,6,8,Male
0,54,966,Research & Development,1,4,4,Female,53,3,3,Manufacturing Director,3,10502,9659,7,0,17,3,80,1,33,2,1,5,4,1,4,Female
0,44,1117,Research & Development,2,1,1,Female,72,4,1,Research Scientist,4,2011,19982,1,0,13,3,80,1,10,5,3,10,5,7,7,Female
1,19,504,Research & Development,10,3,1,Female,96,2,1,Research Scientist,2,1859,6148,1,1,25,4,80,0,1,2,4,1,1,0,0,Female
0,29,1010,Research & Development,1,3,1,Female,97,3,1,Research Scientist,4,3760,5598,1,0,15,3,80,3,3,5,3,3,2,1,2,Female
0,54,685,Research & Development,3,3,4,Male,85,3,4,Research Director,4,17779,23474,3,0,14,3,80,0,36,2,3,10,9,0,9,Male
0,31,1332,Research & Development,11,2,3,Male,80,3,2,Healthcare Representative,1,6833,17089,1,1,12,3,80,0,6,2,2,6,5,0,1,Male
0,31,1062,Research & Development,24,3,3,Female,96,2,2,Healthcare Representative,1,6812,17198,1,0,19,3,80,0,10,2,3,10,9,1,8,Female
0,59,326,Sales,3,3,3,Female,48,2,2,Sales Executive,4,5171,16490,5,0,17,3,80,0,13,2,3,6,1,0,5,Female
0,43,920,Research & Development,3,3,3,Male,96,1,5,Research Director,4,19740,18625,3,0,14,3,80,1,25,2,3,8,7,0,7,Male
0,49,1098,Research & Development,4,2,1,Male,85,2,5,Manager,3,18711,12124,2,0,13,3,80,1,23,2,4,1,0,0,0,Male
0,36,469,Research & Development,3,3,3,Male,46,3,1,Research Scientist,2,3692,9256,1,0,12,3,80,0,12,2,2,11,10,0,7,Male
0,48,969,Research & Development,2,2,4,Male,76,4,1,Laboratory Technician,2,2559,16620,5,0,11,3,80,0,7,4,2,1,0,0,0,Male
0,27,1167,Research & Development,4,2,1,Male,76,3,1,Research Scientist,3,2517,3208,1,0,11,3,80,3,5,2,3,5,3,0,3,Male
0,29,1329,Research & Development,7,3,3,Male,82,3,2,Healthcare Representative,4,6623,4204,1,1,11,3,80,2,6,2,3,6,0,1,0,Male
0,48,715,Research & Development,1,3,4,Male,76,2,5,Research Director,4,18265,8733,6,0,12,3,80,0,25,3,4,1,0,0,0,Male
0,29,694,Research & Development,1,3,4,Female,87,2,4,Research Director,4,16124,3423,3,0,14,3,80,2,9,2,2,7,7,1,7,Female
0,34,1320,Research & Development,20,3,3,Female,89,4,1,Research Scientist,3,2585,21643,0,0,17,3,80,0,2,5,2,1,0,0,0,Female
0,44,1099,Sales,5,3,2,Male,88,3,5,Manager,2,18213,8751,7,0,11,3,80,1,26,5,3,22,9,3,10,Male
0,33,536,Sales,10,5,4,Male,82,4,3,Sales Executive,3,8380,21708,0,1,14,3,80,2,10,3,3,9,8,0,8,Male
0,19,265,Research & Development,25,3,2,Female,57,4,1,Research Scientist,4,2994,21221,1,1,12,3,80,0,1,2,3,1,0,0,1,Female
0,23,373,Research & Development,1,2,4,Male,47,3,1,Research Scientist,3,1223,16901,1,0,22,4,80,1,1,2,3,1,0,0,1,Male
1,25,599,Sales,24,1,3,Male,73,1,1,Sales Representative,4,1118,8040,1,1,14,3,80,0,1,4,3,1,0,1,0,Male
0,26,583,Research & Development,4,2,3,Male,53,3,1,Research Scientist,4,2875,9973,1,1,20,4,80,0,8,2,2,8,5,2,2,Male
1,45,1449,Sales,2,3,1,Female,94,1,5,Manager,2,18824,2493,2,1,16,3,80,0,26,2,3,24,10,1,11,Female
0,55,177,Research & Development,8,1,4,Male,37,2,4,Healthcare Representative,2,13577,25592,1,1,15,3,80,1,34,3,3,33,9,15,0,Male
1,21,251,Research & Development,10,2,1,Female,45,2,1,Laboratory Technician,3,2625,25308,1,0,20,4,80,0,2,2,1,2,2,2,2,Female
0,46,168,Sales,4,2,4,Female,33,2,5,Manager,2,18789,9946,2,0,14,3,80,1,26,2,3,11,4,0,8,Female
0,34,131,Sales,2,3,3,Female,86,3,2,Sales Executive,1,4538,6039,0,1,12,3,80,0,4,3,3,3,2,0,2,Female
0,51,237,Sales,9,3,4,Male,83,3,5,Manager,2,19847,19196,4,1,24,4,80,1,31,5,2,29,10,11,10,Male
0,59,1429,Research & Development,18,4,4,Male,67,3,3,Manufacturing Director,4,10512,20002,6,0,12,3,80,0,25,6,2,9,7,5,4,Male
0,34,135,Research & Development,19,3,3,Female,46,3,2,Laboratory Technician,2,4444,22534,4,0,13,3,80,2,15,2,4,11,8,5,10,Female
0,28,791,Research & Development,1,4,4,Male,44,3,1,Laboratory Technician,3,2154,6842,0,1,11,3,80,0,5,2,2,4,2,0,2,Male
0,44,1199,Research & Development,4,2,3,Male,92,4,5,Manager,1,19190,17477,1,0,14,3,80,2,26,4,2,25,9,14,13,Male
0,34,648,Human Resources,11,3,3,Male,56,2,2,Human Resources,2,4490,21833,4,0,11,3,80,2,14,5,4,10,9,1,8,Male
0,35,735,Research & Development,6,1,3,Male,66,3,1,Research Scientist,3,3506,6020,0,1,14,3,80,0,4,3,3,3,2,2,2,Male
0,42,603,Research & Development,7,4,2,Female,78,4,2,Research Scientist,2,2372,5628,6,1,16,3,80,0,18,2,3,1,0,0,0,Female
0,43,531,Sales,4,4,4,Female,56,2,3,Sales Executive,4,10231,20364,3,0,14,3,80,0,23,3,4,21,7,15,17,Female
0,36,429,Research & Development,2,4,3,Female,53,3,2,Manufacturing Director,2,5410,2323,9,1,11,3,80,0,18,2,3,16,14,5,12,Female
1,44,621,Research & Development,15,3,1,Female,73,3,3,Healthcare Representative,4,7978,14075,1,0,11,3,80,1,10,2,3,10,7,0,5,Female
0,28,193,Research & Development,2,3,4,Male,52,2,1,Laboratory Technician,4,3867,14222,1,1,12,3,80,1,2,2,3,2,2,2,2,Male
0,51,968,Research & Development,6,2,2,Female,40,2,1,Laboratory Technician,3,2838,4257,0,0,14,3,80,0,8,6,2,7,0,7,7,Female
0,30,879,Research & Development,9,2,3,Female,72,3,2,Manufacturing Director,3,4695,12858,7,1,18,3,80,0,10,3,3,8,4,1,7,Female
1,29,806,Research & Development,7,3,2,Female,39,3,1,Laboratory Technician,3,3339,17285,3,1,13,3,80,2,10,2,3,7,7,7,7,Female
0,28,640,Research & Development,1,3,4,Male,84,3,1,Research Scientist,1,2080,4732,2,0,11,3,80,0,5,2,2,3,2,1,2,Male
0,25,266,Research & Development,1,3,4,Female,40,3,1,Research Scientist,2,2096,18830,1,0,18,3,80,0,2,3,2,2,2,2,1,Female
0,32,604,Sales,8,3,3,Male,56,4,2,Sales Executive,4,6209,11693,1,0,15,3,80,2,10,4,4,10,7,0,8,Male
0,45,364,Research & Development,25,3,2,Female,83,3,5,Manager,2,18061,13035,3,0,22,4,80,0,22,4,3,0,0,0,0,Female
0,39,412,Research & Development,13,4,3,Female,94,2,4,Manager,2,17123,17334,6,1,13,3,80,2,21,4,3,19,9,15,2,Female
0,58,848,Research & Development,23,4,1,Male,88,3,1,Research Scientist,3,2372,26076,1,0,12,3,80,2,2,3,3,2,2,2,2,Male
1,32,1089,Research & Development,7,2,4,Male,79,3,2,Laboratory Technician,3,4883,22845,1,0,18,3,80,1,10,3,3,10,4,1,1,Male
1,39,360,Research & Development,23,3,3,Male,93,3,1,Research Scientist,1,3904,22154,0,0,13,3,80,0,6,2,3,5,2,0,3,Male
0,30,1138,Research & Development,6,3,1,Female,48,2,2,Laboratory Technician,4,4627,23631,0,0,12,3,80,1,10,6,3,9,2,6,7,Female
0,36,325,Research & Development,10,4,4,Female,63,3,3,Healthcare Representative,3,7094,5747,3,0,12,3,80,0,10,0,3,7,7,1,7,Female
0,46,991,Human Resources,1,2,4,Female,44,3,1,Human Resources,1,3423,22957,6,0,12,3,80,0,10,3,4,7,6,5,7,Female
0,28,1476,Research & Development,1,3,3,Female,55,1,2,Laboratory Technician,4,6674,16392,0,0,11,3,80,3,10,6,3,9,8,7,5,Female
0,50,1322,Research & Development,28,3,4,Female,43,3,4,Research Director,1,16880,22422,4,1,11,3,80,0,25,2,3,3,2,1,2,Female
1,40,299,Sales,25,4,4,Male,57,2,3,Sales Executive,2,9094,17235,2,1,12,3,80,0,9,2,3,5,4,1,0,Male
1,52,1030,Sales,5,3,2,Male,64,3,3,Sales Executive,2,8446,21534,9,1,19,3,80,0,10,2,2,8,7,7,7,Male
0,30,634,Research & Development,17,4,2,Female,95,3,3,Manager,1,11916,25927,1,1,23,4,80,2,9,2,3,9,1,0,8,Female
0,39,524,Research & Development,18,2,1,Male,32,3,2,Manufacturing Director,3,4534,13352,0,0,11,3,80,0,9,6,3,8,7,1,7,Male
0,31,587,Sales,2,4,4,Female,57,3,3,Sales Executive,3,9852,8935,1,1,19,3,80,1,10,5,2,10,8,9,6,Female
0,41,256,Sales,10,2,3,Male,40,1,2,Sales Executive,2,6151,22074,1,0,13,3,80,0,19,4,3,19,2,11,9,Male
1,31,1060,Sales,1,3,4,Female,54,3,1,Sales Representative,2,2302,8319,1,1,11,3,80,0,3,2,4,3,2,2,2,Female
1,44,935,Research & Development,3,3,1,Male,89,3,1,Laboratory Technician,1,2362,14669,4,0,12,3,80,0,10,4,4,3,2,1,2,Male
0,42,495,Research & Development,2,1,3,Male,37,3,4,Manager,3,17861,26582,0,1,13,3,80,0,21,3,2,20,8,2,10,Male
0,55,282,Research & Development,2,2,4,Female,58,1,5,Manager,3,19187,6992,4,0,14,3,80,1,23,5,3,19,9,9,11,Female
0,56,206,Human Resources,8,4,4,Male,99,3,5,Manager,2,19717,4022,6,0,14,3,80,0,36,4,3,7,3,7,7,Male
0,40,458,Research & Development,16,2,3,Male,74,3,1,Research Scientist,3,3544,8532,9,0,16,3,80,1,6,0,3,4,2,0,0,Male
0,34,943,Research & Development,9,3,4,Male,86,3,3,Healthcare Representative,4,8500,5494,0,0,11,3,80,1,10,0,2,9,7,1,6,Male
0,40,523,Research & Development,2,3,3,Male,98,3,2,Research Scientist,4,4661,22455,1,0,13,3,80,0,9,4,3,9,8,8,8,Male
0,41,1018,Sales,1,3,3,Female,66,3,2,Sales Executive,1,4103,4297,0,0,17,3,80,1,10,2,3,9,3,1,7,Female
0,35,482,Research & Development,4,4,3,Male,87,3,2,Research Scientist,3,4249,2690,1,1,11,3,80,0,9,3,3,9,6,1,1,Male
